Sweep	Chain_1	Chain_2	Chain_3	
9878	5	8	27	
9879	5	8	27	
9880	8	5	27	
9881	5	5	27	
9882	5	5	27	
9883	6	6	27	
9884	6	6	27	
9885	9	6	28	
9886	7	8	27	
9887	8	7	27	
9888	8	7	27	
9889	7	9	28	
9890	7	9	28	
9891	6	9	27	
9892	9	6	27	
9893	9	9	28	
9894	7	11	26	
9895	6	11	28	
9896	6	11	28	
9897	7	13	26	
9898	7	13	26	
9899	7	13	26	
9900	7	13	26	
9901	7	14	23	
9902	6	13	28	
9903	8	12	27	
9904	9	13	27	
9905	9	13	27	
9906	9	13	27	
9907	8	13	28	
9908	7	13	28	
9909	7	13	28	
9910	8	22	20	
9911	7	22	24	
9912	7	20	24	
9913	7	20	24	
9914	7	20	24	
9915	9	23	21	
9916	9	23	21	
9917	9	23	22	
9918	6	22	26	
9919	6	19	24	
9920	6	20	25	
9921	6	20	25	
9922	5	21	28	
9923	5	21	28	
9924	7	22	26	
9925	7	25	27	
9926	7	25	27	
9927	8	17	25	
9928	8	17	25	
9929	10	17	24	
9930	9	20	23	
9931	9	23	20	
9932	9	23	20	
9933	8	25	19	
9934	7	21	21	
9935	7	21	23	
9936	7	23	21	
9937	7	15	21	
9938	7	15	21	
9939	7	15	21	
9940	7	15	21	
9941	6	25	24	
9942	6	24	25	
9943	9	28	28	
9944	9	28	28	
9945	10	25	26	
9946	13	20	27	
9947	13	20	27	
9948	13	20	27	
9949	13	20	27	
9950	14	21	28	
9951	16	17	28	
9952	12	13	28	
9953	13	12	28	
9954	9	17	27	
9955	14	10	27	
9956	16	13	28	
9957	13	16	28	
9958	16	13	28	
9959	13	16	28	
9960	13	16	28	
9961	13	16	28	
9962	7	14	26	
9963	7	19	26	
9964	7	19	26	
9965	6	21	28	
9966	7	20	28	
9967	8	19	27	
9968	8	19	27	
9969	8	19	27	
9970	8	19	27	
9971	8	19	27	
9972	7	19	27	
9973	7	19	27	
9974	7	19	27	
9975	7	19	27	
9976	7	19	27	
9977	7	19	27	
9978	6	18	28	
9979	6	18	28	
9980	6	17	28	
9981	6	17	28	
9982	6	17	28	
9983	6	17	28	
9984	6	17	28	
9985	6	17	28	
9986	5	21	26	
9987	5	21	26	
9988	5	21	26	
9989	4	18	26	
9990	4	18	26	
9991	4	19	27	
9992	5	19	25	
9993	6	19	26	
9994	5	20	28	
9995	7	19	28	
9996	4	15	28	
9997	3	18	26	
9998	3	18	26	
9999	3	18	26	
10000	3	18	26	
10001	3	18	26	
10002	7	22	27	
10003	7	19	25	
10004	7	19	25	
10005	7	19	25	
10006	8	24	19	
10007	8	24	19	
10008	6	25	26	
10009	6	25	26	
10010	6	26	25	
10011	3	25	27	
10012	3	22	28	
10013	3	22	28	
10014	3	28	22	
10015	4	15	26	
10016	6	21	28	
10017	3	20	28	
10018	3	23	28	
10019	4	20	28	
10020	4	20	28	
10021	4	20	28	
10022	3	20	28	
10023	3	20	28	
10024	3	20	28	
10025	4	17	27	
10026	4	17	27	
10027	4	17	27	
10028	4	17	27	
10029	4	17	27	
10030	2	19	27	
10031	2	19	27	
10032	2	19	27	
10033	2	19	27	
10034	3	17	28	
10035	3	17	28	
10036	3	17	28	
10037	3	17	28	
10038	3	16	25	
10039	3	16	25	
10040	3	16	25	
10041	3	16	25	
10042	3	16	25	
10043	3	16	25	
10044	3	16	25	
10045	3	16	25	
10046	3	16	25	
10047	3	16	25	
10048	3	16	25	
10049	3	16	25	
10050	2	20	25	
10051	2	20	25	
10052	3	19	23	
10053	4	16	22	
10054	4	16	22	
10055	4	16	25	
10056	4	16	25	
10057	16	4	25	
10058	16	4	25	
10059	5	16	21	
10060	2	19	24	
10061	2	19	24	
10062	2	19	24	
10063	2	16	17	
10064	2	17	24	
10065	2	17	24	
10066	2	17	24	
10067	2	17	24	
10068	2	17	24	
10069	3	16	23	
10070	4	24	20	
10071	4	20	24	
10072	6	22	25	
10073	6	22	25	
10074	6	22	25	
10075	6	22	25	
10076	3	22	24	
10077	5	23	27	
10078	5	27	23	
10079	5	27	23	
10080	4	26	27	
10081	6	27	26	
10082	6	27	26	
10083	4	25	26	
10084	3	24	22	
10085	6	27	25	
10086	6	25	27	
10087	6	25	27	
10088	6	25	27	
10089	7	24	28	
10090	7	27	28	
10091	7	27	21	
10092	8	27	26	
10093	8	26	27	
10094	6	26	27	
10095	6	22	28	
10096	6	22	28	
10097	6	22	28	
10098	6	22	28	
10099	5	25	28	
10100	5	28	25	
10101	5	25	28	
10102	5	27	25	
10103	5	27	28	
10104	5	27	28	
10105	6	25	25	
10106	6	25	25	
10107	5	23	28	
10108	8	22	28	
10109	8	22	28	
10110	7	22	27	
10111	9	22	28	
10112	6	23	25	
10113	6	25	23	
10114	6	23	25	
10115	7	21	26	
10116	7	21	26	
10117	7	21	26	
10118	7	21	26	
10119	7	21	26	
10120	7	22	28	
10121	8	25	27	
10122	9	21	24	
10123	9	22	26	
10124	9	22	26	
10125	8	22	24	
10126	8	21	25	
10127	8	21	25	
10128	8	21	25	
10129	14	20	24	
10130	14	23	27	
10131	14	23	27	
10132	14	23	27	
10133	13	21	24	
10134	13	27	21	
10135	14	24	23	
10136	14	24	23	
10137	10	19	20	
10138	12	18	25	
10139	13	17	24	
10140	13	17	24	
10141	13	16	22	
10142	16	13	22	
10143	15	11	21	
10144	11	15	21	
10145	16	13	26	
10146	14	18	28	
10147	13	15	27	
10148	15	16	27	
10149	18	16	27	
10150	16	18	27	
10151	17	13	27	
10152	13	16	28	
10153	16	13	28	
10154	13	16	28	
10155	17	15	28	
10156	15	17	28	
10157	15	17	28	
10158	15	17	28	
10159	17	15	28	
10160	15	17	28	
10161	12	22	28	
10162	16	15	27	
10163	11	15	28	
10164	10	10	26	
10165	10	9	26	
10166	10	9	26	
10167	10	9	26	
10168	10	9	26	
10169	9	10	26	
10170	6	10	26	
10171	6	9	24	
10172	6	9	24	
10173	9	8	28	
10174	9	8	28	
10175	9	15	27	
10176	8	26	14	
10177	8	14	26	
10178	8	14	26	
10179	8	14	26	
10180	8	14	26	
10181	8	14	26	
10182	7	11	26	
10183	7	11	26	
10184	7	11	26	
10185	11	7	26	
10186	9	10	27	
10187	10	10	22	
10188	9	14	27	
10189	9	14	27	
10190	11	13	26	
10191	10	17	28	
10192	9	22	26	
10193	9	26	22	
10194	9	22	26	
10195	8	19	28	
10196	8	19	28	
10197	8	19	28	
10198	9	18	27	
10199	13	19	26	
10200	13	19	26	
10201	12	15	27	
10202	10	15	25	
10203	10	15	27	
10204	10	15	27	
10205	10	17	25	
10206	10	17	25	
10207	10	17	27	
10208	10	17	27	
10209	10	17	27	
10210	10	15	27	
10211	10	15	27	
10212	11	13	27	
10213	11	13	27	
10214	13	11	27	
10215	13	11	27	
10216	12	14	24	
10217	12	16	26	
10218	12	16	26	
10219	12	16	26	
10220	15	13	26	
10221	13	12	28	
10222	12	13	28	
10223	12	13	28	
10224	13	12	28	
10225	13	12	28	
10226	12	13	26	
10227	10	13	27	
10228	10	13	27	
10229	13	10	27	
10230	10	13	27	
10231	12	14	28	
10232	12	14	28	
10233	9	13	28	
10234	8	15	27	
10235	8	15	27	
10236	8	15	27	
10237	8	15	27	
10238	8	12	28	
10239	8	12	28	
10240	9	12	25	
10241	14	13	26	
10242	13	14	26	
10243	13	14	26	
10244	10	14	28	
10245	13	13	27	
10246	13	14	28	
10247	13	14	28	
10248	14	13	28	
10249	14	9	28	
10250	9	13	28	
10251	12	11	23	
10252	12	11	23	
10253	12	11	23	
10254	12	11	23	
10255	10	12	23	
10256	12	10	23	
10257	11	12	27	
10258	11	12	27	
10259	11	13	26	
10260	13	11	26	
10261	11	13	26	
10262	11	13	26	
10263	12	15	24	
10264	12	15	24	
10265	12	15	24	
10266	12	13	26	
10267	10	11	28	
10268	11	10	28	
10269	11	10	28	
10270	10	14	27	
10271	9	11	27	
10272	10	12	26	
10273	15	9	26	
10274	15	9	26	
10275	15	9	26	
10276	14	10	26	
10277	13	12	26	
10278	12	10	25	
10279	12	10	25	
10280	10	14	26	
10281	13	10	26	
10282	12	10	24	
10283	12	10	24	
10284	10	12	24	
10285	13	13	22	
10286	13	13	22	
10287	9	15	25	
10288	9	14	27	
10289	10	15	28	
10290	9	12	27	
10291	12	8	27	
10292	8	12	27	
10293	8	12	27	
10294	15	8	26	
10295	10	13	25	
10296	11	11	27	
10297	11	8	26	
10298	8	10	27	
10299	10	8	27	
10300	10	8	27	
10301	10	8	27	
10302	10	8	27	
10303	8	10	27	
10304	9	14	28	
10305	9	14	28	
10306	9	11	28	
10307	8	14	27	
10308	14	9	27	
10309	9	14	27	
10310	14	9	27	
10311	9	14	27	
10312	12	9	27	
10313	12	9	27	
10314	9	12	27	
10315	12	9	27	
10316	9	11	27	
10317	8	12	27	
10318	8	13	28	
10319	8	13	28	
10320	13	9	27	
10321	12	8	28	
10322	7	13	27	
10323	7	13	27	
10324	7	13	27	
10325	12	8	28	
10326	8	12	26	
10327	12	8	26	
10328	8	12	26	
10329	10	12	25	
10330	10	12	25	
10331	11	14	28	
10332	11	14	28	
10333	11	14	28	
10334	11	11	28	
10335	13	14	26	
10336	14	13	26	
10337	14	13	26	
10338	14	13	26	
10339	12	15	26	
10340	12	15	26	
10341	12	15	26	
10342	10	14	28	
10343	12	10	27	
10344	10	12	27	
10345	12	9	27	
10346	12	9	27	
10347	9	12	27	
10348	9	12	27	
10349	12	9	27	
10350	13	10	27	
10351	12	10	28	
10352	12	10	28	
10353	12	12	27	
10354	12	12	27	
10355	12	12	27	
10356	11	15	28	
10357	12	11	27	
10358	14	12	28	
10359	14	12	28	
10360	12	14	28	
10361	12	13	28	
10362	12	13	28	
10363	12	13	28	
10364	13	12	28	
10365	12	13	28	
10366	11	12	28	
10367	12	14	28	
10368	12	13	27	
10369	12	13	27	
10370	12	13	27	
10371	11	14	27	
10372	12	16	27	
10373	12	18	27	
10374	12	18	27	
10375	12	17	27	
10376	12	17	27	
10377	12	17	27	
10378	12	17	27	
10379	12	17	27	
10380	11	16	26	
10381	11	16	26	
10382	11	16	26	
10383	11	16	26	
10384	11	16	26	
10385	11	16	26	
10386	11	16	26	
10387	11	16	26	
10388	11	16	26	
10389	11	16	26	
10390	12	17	28	
10391	10	16	27	
10392	10	16	27	
10393	10	16	27	
10394	13	15	28	
10395	15	13	28	
10396	14	13	28	
10397	14	13	28	
10398	14	13	28	
10399	11	14	27	
10400	16	11	26	
10401	14	14	27	
10402	13	13	25	
10403	12	12	27	
10404	12	13	28	
10405	13	18	28	
10406	12	13	28	
10407	11	15	27	
10408	11	16	26	
10409	11	14	27	
10410	11	14	27	
10411	11	14	27	
10412	15	11	28	
10413	15	12	27	
10414	15	12	27	
10415	12	15	27	
10416	12	15	27	
10417	12	13	26	
10418	12	13	26	
10419	12	13	26	
10420	12	14	26	
10421	11	14	28	
10422	11	14	28	
10423	12	16	26	
10424	12	16	26	
10425	12	16	26	
10426	12	16	26	
10427	12	16	26	
10428	11	13	25	
10429	11	13	25	
10430	12	14	23	
10431	12	14	23	
10432	12	14	23	
10433	12	14	23	
10434	12	14	23	
10435	11	15	26	
10436	11	15	26	
10437	11	15	26	
10438	12	12	23	
10439	11	13	22	
10440	11	13	22	
10441	11	13	24	
10442	11	16	27	
10443	11	16	27	
10444	11	19	26	
10445	11	21	26	
10446	11	21	26	
10447	11	27	25	
10448	11	27	25	
10449	11	25	27	
10450	11	25	27	
10451	11	25	27	
10452	11	27	25	
10453	12	22	24	
10454	11	19	28	
10455	11	18	26	
10456	11	18	26	
10457	16	18	27	
10458	18	16	27	
10459	16	18	27	
10460	11	19	27	
10461	11	16	27	
10462	11	16	27	
10463	10	15	28	
10464	10	15	28	
10465	13	13	28	
10466	13	13	28	
10467	11	15	28	
10468	15	11	28	
10469	15	12	28	
10470	15	12	28	
10471	12	15	28	
10472	12	15	28	
10473	12	15	28	
10474	12	15	28	
10475	15	14	27	
10476	14	15	27	
10477	12	13	28	
10478	12	13	28	
10479	12	13	28	
10480	12	10	28	
10481	11	10	26	
10482	11	10	26	
10483	11	10	26	
10484	12	12	27	
10485	10	14	25	
10486	10	14	25	
10487	10	14	25	
10488	10	14	25	
10489	10	14	25	
10490	10	14	25	
10491	10	16	26	
10492	12	15	26	
10493	13	16	27	
10494	11	17	28	
10495	11	17	28	
10496	11	17	28	
10497	10	16	27	
10498	11	19	26	
10499	11	19	26	
10500	11	19	26	
10501	11	16	28	
10502	11	16	28	
10503	13	19	28	
10504	11	18	28	
10505	11	18	28	
10506	11	18	28	
10507	11	18	28	
10508	11	18	28	
10509	11	18	28	
10510	11	18	28	
10511	12	18	28	
10512	14	13	27	
10513	12	14	27	
10514	12	14	27	
10515	12	16	28	
10516	13	13	26	
10517	13	13	26	
10518	13	13	26	
10519	10	17	28	
10520	10	17	28	
10521	11	19	26	
10522	11	19	26	
10523	10	14	26	
10524	10	14	26	
10525	14	10	26	
10526	14	10	26	
10527	14	11	25	
10528	11	14	25	
10529	12	18	28	
10530	11	16	26	
10531	11	16	26	
10532	11	16	26	
10533	11	16	26	
10534	11	16	26	
10535	12	12	23	
10536	11	9	24	
10537	10	12	21	
10538	12	14	20	
10539	12	14	20	
10540	12	14	20	
10541	11	10	28	
10542	11	10	28	
10543	11	10	28	
10544	11	10	28	
10545	10	11	28	
10546	11	10	28	
10547	11	10	28	
10548	11	10	28	
10549	10	14	28	
10550	11	17	28	
10551	11	17	28	
10552	11	17	28	
10553	11	17	28	
10554	11	17	28	
10555	15	12	28	
10556	15	12	28	
10557	14	15	28	
10558	15	14	28	
10559	11	13	26	
10560	11	13	26	
10561	11	13	26	
10562	14	11	27	
10563	11	14	27	
10564	11	14	27	
10565	10	15	28	
10566	13	15	28	
10567	11	17	26	
10568	11	15	25	
10569	10	11	28	
10570	10	11	27	
10571	11	10	27	
10572	13	13	26	
10573	13	13	26	
10574	13	13	26	
10575	13	13	26	
10576	13	13	26	
10577	12	9	28	
10578	10	14	27	
10579	10	15	28	
10580	14	10	27	
10581	14	10	25	
10582	12	14	28	
10583	14	13	27	
10584	14	13	27	
10585	14	13	27	
10586	14	13	27	
10587	14	12	26	
10588	15	13	23	
10589	14	13	26	
10590	13	14	26	
10591	14	18	26	
10592	14	18	26	
10593	14	18	26	
10594	14	20	25	
10595	13	19	27	
10596	13	20	28	
10597	11	20	28	
10598	9	19	28	
10599	9	19	28	
10600	11	19	27	
10601	11	19	27	
10602	11	19	27	
10603	11	21	27	
10604	11	17	28	
10605	11	17	28	
10606	11	19	26	
10607	9	16	28	
10608	11	18	25	
10609	11	16	27	
10610	11	19	28	
10611	12	17	28	
10612	12	17	28	
10613	12	20	27	
10614	13	20	27	
10615	14	19	26	
10616	11	14	29	
10617	11	14	29	
10618	11	14	29	
10619	11	18	27	
10620	11	18	27	
10621	13	14	26	
10622	12	13	28	
10623	12	13	28	
10624	12	13	28	
10625	10	15	24	
10626	10	11	25	
10627	14	10	26	
10628	14	10	26	
10629	14	10	26	
10630	10	14	26	
10631	13	11	25	
10632	11	13	25	
10633	11	19	25	
10634	7	18	26	
10635	7	18	26	
10636	7	16	28	
10637	6	17	24	
10638	6	15	27	
10639	6	15	27	
10640	7	13	28	
10641	13	7	28	
10642	7	13	28	
10643	7	9	28	
10644	7	9	28	
10645	7	9	28	
10646	9	7	28	
10647	7	7	28	
10648	6	8	26	
10649	7	6	28	
10650	7	6	28	
10651	8	5	26	
10652	5	8	26	
10653	5	8	27	
10654	5	8	27	
10655	5	8	27	
10656	5	7	28	
10657	7	6	27	
10658	3	10	27	
10659	3	8	24	
10660	3	8	24	
10661	8	4	24	
10662	4	8	24	
10663	9	4	28	
10664	8	2	27	
10665	2	8	27	
10666	2	8	27	
10667	8	2	27	
10668	9	2	28	
10669	8	2	28	
10670	4	8	28	
10671	2	9	25	
10672	9	2	25	
10673	2	10	25	
10674	2	10	25	
10675	3	11	25	
10676	3	11	25	
10677	3	11	25	
10678	2	10	27	
10679	2	15	25	
10680	3	12	26	
10681	3	14	28	
10682	3	14	28	
10683	2	12	26	
10684	3	17	27	
10685	6	14	27	
10686	4	13	28	
10687	4	14	27	
10688	3	17	25	
10689	3	17	25	
10690	3	17	28	
10691	3	17	28	
10692	3	15	25	
10693	4	20	25	
10694	4	17	27	
10695	4	17	27	
10696	4	17	27	
10697	4	17	27	
10698	3	15	26	
10699	3	20	24	
10700	3	20	28	
10701	4	14	28	
10702	4	14	28	
10703	3	14	28	
10704	3	15	28	
10705	3	15	28	
10706	5	13	28	
10707	8	13	28	
10708	6	10	28	
10709	6	10	28	
10710	6	11	28	
10711	6	11	28	
10712	4	13	28	
10713	5	13	28	
10714	5	10	28	
10715	5	10	28	
10716	4	9	28	
10717	4	9	28	
10718	4	8	28	
10719	4	10	28	
10720	4	14	28	
10721	4	14	28	
10722	4	14	28	
10723	4	14	28	
10724	4	10	28	
10725	4	10	28	
10726	4	10	28	
10727	4	10	28	
10728	5	12	27	
10729	13	4	28	
10730	4	13	28	
10731	6	11	28	
10732	6	11	28	
10733	6	11	28	
10734	7	14	28	
10735	7	14	28	
10736	6	17	28	
10737	6	13	28	
10738	6	13	28	
10739	4	19	26	
10740	4	19	26	
10741	4	19	26	
10742	4	19	26	
10743	4	19	26	
10744	4	19	26	
10745	5	18	28	
10746	4	17	28	
10747	4	17	28	
10748	5	13	27	
10749	5	13	27	
10750	5	13	27	
10751	5	16	28	
10752	5	16	28	
10753	4	21	26	
10754	4	20	28	
10755	4	20	28	
10756	4	20	28	
10757	3	22	28	
10758	3	22	28	
10759	3	22	28	
10760	4	17	28	
10761	5	18	28	
10762	3	16	29	
10763	3	16	29	
10764	5	15	28	
10765	5	15	28	
10766	5	15	28	
10767	3	13	27	
10768	5	17	26	
10769	3	13	28	
10770	5	14	25	
10771	5	14	25	
10772	5	14	25	
10773	6	13	27	
10774	6	13	27	
10775	3	15	24	
10776	3	16	26	
10777	3	16	26	
10778	3	16	26	
10779	3	16	26	
10780	4	12	27	
10781	2	11	27	
10782	11	2	27	
10783	2	11	27	
10784	2	11	27	
10785	2	11	27	
10786	2	11	27	
10787	2	12	28	
10788	2	15	28	
10789	2	14	28	
10790	2	14	28	
10791	2	14	28	
10792	2	14	28	
10793	2	14	28	
10794	2	17	27	
10795	2	17	27	
10796	2	13	28	
10797	3	17	27	
10798	5	19	28	
10799	8	18	28	
10800	8	18	28	
10801	18	8	28	
10802	8	18	28	
10803	18	8	28	
10804	8	18	28	
10805	5	18	28	
10806	4	19	27	
10807	3	19	28	
10808	3	19	28	
10809	2	17	28	
10810	2	17	28	
10811	2	19	28	
10812	3	18	28	
10813	3	18	28	
10814	3	18	28	
10815	3	16	27	
10816	3	16	27	
10817	4	16	28	
10818	4	16	27	
10819	4	16	27	
10820	4	23	27	
10821	2	18	27	
10822	2	19	27	
10823	2	17	28	
10824	2	17	28	
10825	2	17	28	
10826	3	18	27	
10827	3	18	27	
10828	3	18	27	
10829	2	20	28	
10830	2	21	28	
10831	2	21	28	
10832	2	28	21	
10833	2	21	28	
10834	2	21	28	
10835	2	19	28	
10836	3	19	28	
10837	3	19	28	
10838	3	19	25	
10839	3	19	25	
10840	3	19	25	
10841	3	19	25	
10842	3	19	25	
10843	3	19	25	
10844	3	19	25	
10845	2	16	27	
10846	2	19	25	
10847	2	19	27	
10848	2	19	27	
10849	2	19	27	
10850	3	19	25	
10851	2	21	27	
10852	2	22	28	
10853	2	22	28	
10854	2	22	28	
10855	2	25	22	
10856	2	22	25	
10857	2	22	25	
10858	2	22	28	
10859	2	22	28	
10860	2	22	28	
10861	5	23	27	
10862	5	22	22	
10863	5	22	22	
10864	5	22	22	
10865	3	27	26	
10866	3	26	27	
10867	3	26	27	
10868	3	27	26	
10869	3	26	27	
10870	3	26	26	
10871	3	22	28	
10872	4	24	25	
10873	4	24	25	
10874	6	23	26	
10875	6	26	23	
10876	6	23	26	
10877	5	21	26	
10878	5	21	26	
10879	6	21	26	
10880	6	21	26	
10881	6	27	25	
10882	6	27	26	
10883	6	26	27	
10884	6	25	24	
10885	6	25	28	
10886	6	25	28	
10887	6	20	28	
10888	6	20	28	
10889	4	20	28	
10890	4	20	28	
10891	4	20	28	
10892	4	20	28	
10893	4	20	28	
10894	4	21	28	
10895	4	21	28	
10896	4	21	28	
10897	4	21	28	
10898	2	23	28	
10899	2	28	23	
10900	2	23	28	
10901	4	21	27	
10902	4	21	27	
10903	4	20	26	
10904	4	17	26	
10905	5	15	28	
10906	5	15	28	
10907	5	15	28	
10908	5	15	28	
10909	5	23	25	
10910	6	20	27	
10911	6	20	27	
10912	5	18	27	
10913	6	18	28	
10914	6	18	28	
10915	6	18	28	
10916	7	27	25	
10917	7	25	27	
10918	7	27	25	
10919	7	25	27	
10920	7	25	27	
10921	7	27	25	
10922	7	20	25	
10923	5	21	25	
10924	5	21	25	
10925	4	23	19	
10926	4	23	19	
10927	4	21	17	
10928	4	21	17	
10929	4	17	21	
10930	5	18	19	
10931	4	17	20	
10932	4	20	17	
10933	3	20	19	
10934	3	20	19	
10935	3	20	25	
10936	4	20	20	
10937	5	20	21	
10938	5	22	23	
10939	5	22	23	
10940	4	18	27	
10941	4	18	27	
10942	4	18	27	
10943	4	21	27	
10944	4	25	23	
10945	4	23	25	
10946	3	24	27	
10947	3	22	28	
10948	4	25	27	
10949	3	23	27	
10950	3	23	27	
10951	3	23	27	
10952	3	21	28	
10953	3	21	28	
10954	3	21	28	
10955	3	21	28	
10956	8	20	28	
10957	10	26	27	
10958	10	26	27	
10959	10	26	27	
10960	10	26	27	
10961	10	27	26	
10962	10	27	26	
10963	8	22	26	
10964	11	19	27	
10965	11	19	27	
10966	11	19	27	
10967	11	19	27	
10968	9	19	26	
10969	9	19	27	
10970	9	18	27	
10971	6	19	28	
10972	6	19	28	
10973	7	24	27	
10974	8	21	27	
10975	8	21	28	
10976	8	21	28	
10977	8	23	27	
10978	8	23	27	
10979	8	23	27	
10980	7	18	28	
10981	7	18	28	
10982	9	17	28	
10983	11	22	27	
10984	11	22	27	
10985	11	22	27	
10986	9	20	28	
10987	9	20	28	
10988	9	20	28	
10989	9	20	28	
10990	9	20	28	
10991	9	15	27	
10992	9	21	28	
10993	9	21	28	
10994	9	21	28	
10995	10	20	28	
10996	9	18	28	
10997	9	25	28	
10998	9	17	28	
10999	8	15	28	
11000	9	15	28	
